category,city,name,price,rating,review_count,state
hotelstravel,Oklahoma City,Baymont by Wyndham Oklahoma City Airport,$$,3.0,8,OK
hotelstravel,Edmond,Two Hearts Inn,$$$,4.0,8,OK
hotelstravel,Oklahoma City,Extended Stay America - Oklahoma City - Airport,$,1.5,8,OK
hotelstravel,Oklahoma City,Comfort Inn at Founders Tower,$$,3.5,8,OK
hotelstravel,Edmond,Hampton Inn Oklahoma City/Edmond,$$,2.0,8,OK
hotelstravel,Oklahoma City,Hampton Inn Oklahoma City Northeast,$$,4.5,8,OK
hotelstravel,Oklahoma City,Motel 6 Bricktown #4805,$,2.0,8,OK
hotelstravel,Yukon,Americas Best Value Inn & Suites Yukon Oklahoma City,$$,1.5,8,OK
hotelstravel,Oklahoma City,Americas Best Value Inn Oklahoma City at I-35 N,$,2.0,8,OK
hotelstravel,Edmond,Home2 Suites by Hilton Edmond,$$,4.0,8,OK
hotelstravel,Oklahoma City,The Grandison Inn At Maney Park,$$$,3.5,7,OK
hotelstravel,Oklahoma City,Motel 6,$,3.0,7,OK
hotelstravel,Oklahoma City,Motel 6,$,1.0,7,OK
hotelstravel,Midwest City,Holiday Inn Express & Suites - Midwest City,$$,3.5,7,OK
hotelstravel,Yukon,Comfort Suites,$$,3.5,7,OK
hotelstravel,Norman,Holiday Inn Hotel - Norman,$$,2.5,7,OK
hotelstravel,Oklahoma City,Comfort Inn & Suites Oklahoma City West - I-40,$$,3.5,6,OK
hotelstravel,Norman,Travelodge by Wyndham Norman,$$,1.5,6,OK
hotelstravel,Oklahoma City,Baymont by Wyndham Oklahoma City/Quail Springs,$$,2.5,6,OK
hotelstravel,Oklahoma City,Studio 6 Motel,$,1.0,6,OK
hotelstravel,Oklahoma City,Candlewood Suites Midwest City,$$,4.5,6,OK
hotelstravel,Oklahoma City,AmericInn,$$,3.5,6,OK
hotelstravel,Oklahoma City,Comfort Inn & Suites,$$,4.0,6,OK
hotelstravel,Luther,Tres Suenos,$$$,4.5,6,OK
hotelstravel,Norman,Quality Inn & Suites,$$,2.5,6,OK
hotelstravel,Oklahoma City,Home2 Suites by Hilton Oklahoma City Airport,$$,4.0,5,OK
hotelstravel,Norman,Sleep Inn & Suites,$$,3.5,5,OK
hotelstravel,Oklahoma City,Studio 6,$,1.0,5,OK
hotelstravel,Oklahoma City,Americas Best Value Inn & Suites Oklahoma City W,$,2.5,5,OK
hotelstravel,Oklahoma City,Lincoln Inn Express Hotel and Suites,$,2.0,5,OK
hotelstravel,Edmond,InTown Suites,$,2.0,5,OK
hotelstravel,Oklahoma City,Comfort Inn Oklahoma City South - I-240,$$,4.5,5,OK
hotelstravel,Moore,Candlewood Suites Oklahoma City-Moore,$,3.0,5,OK
hotelstravel,Oklahoma City,Extended Stayamerica,$$,1.5,4,OK
hotelstravel,Oklahoma City,"Kim Warren, RDH, CMM",$$$,4.5,4,OK
hotelstravel,Oklahoma City,Walnut Gardens Suites,$$,3.5,4,OK
hotelstravel,Midwest City,Best Western Plus Midwest City Inn & Suites,$$$$,2.5,4,OK
hotelstravel,Oklahoma City,Meridian Inn,$$$,2.5,4,OK
hotelstravel,Norman,Riverwind Hotel,$$,4.0,4,OK
hotelstravel,Oklahoma City,Travelers Inn & Suites,$,2.5,3,OK
hotelstravel,Oklahoma City,Candlewood Suites Oklahoma City - Bricktown,$$,4.0,3,OK
hotelstravel,Oklahoma City,Rodeway Inn & Suites,$,2.5,3,OK
hotelstravel,Norman,Thunderbird Lodge,$,4.0,3,OK
hotelstravel,Oklahoma City,Value Place,$,3.0,2,OK
hotelstravel,Oklahoma City,Hampton Inn,$$,5.0,2,OK
hotelstravel,Oklahoma City,Comfort Suites Airport on Meridian,$$,5.0,2,OK
hotelstravel,Mustang,Luxury Inn,$$,3.0,2,OK
hotelstravel,Oklahoma City,Clarion Meridian Hotel & Convention Center,$,2.5,2,OK
hotelstravel,Del City,Value Place Hotel-Del City,$,3.0,2,OK
hotelstravel,Oklahoma City,Executive Inn,$$,1.0,2,OK
hotelstravel,Oklahoma City,Baymont by Wyndham Oklahoma City Edmond,$$,2.5,2,OK
hotelstravel,Oklahoma City,Value Place,$$$,3.5,2,OK
hotelstravel,Oklahoma City,Budget Inn of OKC,$,2.5,2,OK
hotelstravel,Oklahoma City,Route 66 Inn,$,1.0,2,OK
hotelstravel,Midwest City,Super 8 by Wyndham Midwest City OK,$$,1.5,2,OK
hotelstravel,Newcastle,Comfort Inn & Suites Newcastle - Oklahoma City,$$,3.0,2,OK
hotelstravel,Oklahoma City,Moose Lodge No 1235 Midwest City,$,5.0,1,OK
hotelstravel,Oklahoma City,Deluxe Inn,$$,3.0,1,OK
hotelstravel,Oklahoma City,Medical Inn,$$,1.0,1,OK
hotelstravel,Oklahoma City,Sands Motel,$$$,1.0,1,OK
hotelstravel,Oklahoma City,Super 10 Motel,$,1.0,1,OK
hotelstravel,Edmond,Elks Bpoe,$$,4.0,1,OK
hotelstravel,Norman,O U Motel,$$,1.0,1,OK
hotelstravel,Edmond,Red Carpet Motel,$,1.0,1,OK
hotelstravel,Oklahoma City,Hospitality Inn,$,2.0,1,OK
hotelstravel,Portland,McMenamins Kennedy School,$$,4.0,1310,OR
hotelstravel,Troutdale,McMenamins Edgefield,$$,4.0,1113,OR
hotelstravel,Portland,"The Nines, a Luxury Collection Hotel, Portland",$$$,4.0,841,OR
hotelstravel,Portland,Kimpton Hotel Monaco Portland,$$$,4.5,689,OR
hotelstravel,Portland,"The Benson Hotel, a Coast Hotel",$$$,3.5,485,OR
hotelstravel,Portland,Jupiter Hotel,$$,3.0,474,OR
hotelstravel,Portland,Hotel deLuxe,$$$,4.5,472,OR
hotelstravel,Portland,University Place Hotel & Conference Center,$$,3.5,452,OR
hotelstravel,Portland,Hilton Portland Downtown,$$$,3.5,408,OR
hotelstravel,Portland,Hotel Rose,$$,4.0,397,OR
hotelstravel,Portland,Kimpton Hotel Vintage Portland,$$$,4.0,387,OR
hotelstravel,Portland,Ace Hotel Portland,$$,3.5,378,OR
hotelstravel,Portland,Portland Marriott Downtown Waterfront,$$$,3.5,367,OR
hotelstravel,Portland,Portland Walking Tours,$$,4.0,348,OR
hotelstravel,Portland,Hotel Lucia,$$$,4.0,338,OR
hotelstravel,Portland,The Society Hotel,$$,4.5,317,OR
hotelstravel,Portland,The Heathman Hotel,$$$,4.0,307,OR
hotelstravel,Portland,Embassy Suites by Hilton Portland Downtown,$$$,4.0,305,OR
hotelstravel,Portland,DoubleTree by Hilton Hotel Portland,$$,3.5,302,OR
hotelstravel,Portland,Ramada by Wyndham Portland Airport,$$,1.5,291,OR
hotelstravel,Portland,The Mark Spencer Hotel,$$,4.0,266,OR
hotelstravel,Portland,Red Lion Hotel on the River Jantzen Beach,$$,3.0,249,OR
hotelstravel,Portland,Courtyard Portland City Center,$$,4.0,240,OR
hotelstravel,Portland,Aloft Portland Airport at Cascade Station,$$,3.5,219,OR
hotelstravel,Portland,Sentinel,$$$,4.0,218,OR
hotelstravel,Newberg,The Allison Inn & Spa,$$$,4.0,213,OR
hotelstravel,Portland,McMenamins Crystal Hotel,$$,4.0,208,OR
hotelstravel,Vancouver,The Heathman Lodge,$$,4.0,206,WA
hotelstravel,Portland,The Paramount Hotel Portland,$$,4.0,206,OR
hotelstravel,Portland,Portland Marriott City Center,$$,3.5,200,OR
hotelstravel,Portland,Crowne Plaza Portland-Downtown Conv Ctr,$$,3.5,199,OR
hotelstravel,Portland,River's Edge Hotel and Spa,$$$,3.0,199,OR
hotelstravel,Portland,Inn at Northrup Station,$$,4.0,196,OR
hotelstravel,Portland,Park Lane Suites & Inn,$$,3.5,192,OR
hotelstravel,Portland,Kimpton RiverPlace Hotel,$$$,4.5,181,OR
hotelstravel,Portland,Hotel Eastlund,$$,4.0,178,OR
hotelstravel,Tigard,Embassy Suites by Hilton Portland Washington Square,$$,3.5,172,OR
hotelstravel,Portland,Holiday Inn Portland-Airport,$$,2.5,170,OR
hotelstravel,Portland,Embassy Suites by Hilton Portland Airport,$$$,3.0,170,OR
hotelstravel,Portland,Howard Johnson by Wyndham Portland Airport,$,2.0,165,OR
hotelstravel,Portland,Courtyard by Marriott Portland Downtown/Convention Center,$$,4.0,163,OR
hotelstravel,Portland,Oxford Suites Portland,$$,4.0,162,OR
hotelstravel,Portland,Shilo Inns Portland Airport,$$,3.0,162,OR
hotelstravel,Portland,Residence Inn by Marriott Portland Downtown/RiverPlace,$$,4.0,156,OR
hotelstravel,Portland,Shilo Inns Beaverton,$$,2.5,154,OR
hotelstravel,Portland,Sheraton Portland Airport Hotel,$$,3.0,152,OR
hotelstravel,Portland,Residence Inn by Marriott Portland Downtown/Pearl District,$$,4.0,151,OR
hotelstravel,Portland,Red Lion Hotel Portland Airport,$$,2.5,150,OR
hotelstravel,Portland,Hyatt Place Portland Airport Cascade Station,$$,3.5,147,OR
hotelstravel,Portland,Palms Motel,$,2.0,142,OR
hotelstravel,Portland,All About You Luxury Wine Tours,$$,5.0,139,OR
hotelstravel,Portland,Best Western Inn at the Meadows,$$,3.5,136,OR
hotelstravel,Portland,Radisson Hotel-Portland Airport,$$,3.5,135,OR
hotelstravel,Dundee,The Four Graces,$$,4.5,132,OR
hotelstravel,Portland,Cycle Portland Bike Tours & Rentals,$$,5.0,124,OR
hotelstravel,Vancouver,Hilton Vancouver Washington,$$,3.5,121,WA
hotelstravel,Lake Oswego,Crowne Plaza Portland-Lake Oswego,$$,3.0,114,OR
hotelstravel,Portland,Dossier Hotel,$$$,4.0,112,OR
hotelstravel,Portland,"The Duniway Portland, A Hilton Hotel",$$$,4.0,110,OR
hotelstravel,Portland,AC Hotel Portland Downtown,$$,4.0,108,OR
hotelstravel,Portland,Hyatt House Portland / Downtown,$$,4.0,107,OR
hotelstravel,Portland,Inn at the Convention Center,$,2.5,105,OR
hotelstravel,Portland,Eastside Lodge,$,3.0,105,OR
hotelstravel,Portland,Nordic Inn and Suites,$,4.0,101,OR
hotelstravel,Vancouver,La Quinta by Wyndham Vancouver,$$,3.0,94,WA
hotelstravel,Portland,Viking Motel,$,4.5,90,OR
hotelstravel,Portland,Country Inn & Suites By Carlson,$$,3.5,90,OR
hotelstravel,Portland,Clarion Hotel Portland International Airport,$$,3.5,89,OR
hotelstravel,Portland,Residence Inn Portland Downtown/Lloyd Center,$$,3.5,85,OR
hotelstravel,Portland,Ramada by Wyndham Portland,$$,2.5,82,OR
hotelstravel,Portland,"Hi-Lo Hotel, Autograph Collection",$$$,4.0,80,OR
hotelstravel,Portland,Hampton Inn & Suites Portland-Pearl District,$$,4.5,80,OR
hotelstravel,Portland,Caravan- The Tiny House Hotel,$$,5.0,78,OR
hotelstravel,Camas,Camas Hotel,$$,4.5,78,WA
hotelstravel,Portland,Downtown Value Inn,$,2.0,76,OR
hotelstravel,Portland,La Quinta by Wyndham Portland Airport,$$,3.0,75,OR
hotelstravel,Lake Oswego,Hilton Garden Inn Portland/Lake Oswego,$$,4.0,75,OR
hotelstravel,Portland,Courtyard Marriott - Portland North,$$,3.0,75,OR
hotelstravel,Portland,Silver Cloud Inn Portland,$$,4.0,73,OR
hotelstravel,Portland,"The Porter Portland, Curio Collection by Hilton",$$$,4.0,72,OR
hotelstravel,Portland,Residence Inn by Marriott Portland Airport at Cascade Station,$$,4.0,72,OR
hotelstravel,Clackamas,Hampton Inn Portland/Clackamas,$$,3.0,71,OR
hotelstravel,Wilsonville,Holiday Inn Portland- I-5 S,$$,3.5,71,OR
hotelstravel,Portland,La Quinta by Wyndham Portland NW,$$,3.0,71,OR
hotelstravel,Portland,Quality Inn Downtown Convention Center,$$,2.5,70,OR
hotelstravel,Portland,Courtyard Portland Airport,$$,3.5,69,OR
hotelstravel,Portland,Holiday Inn Express & Suites Portland-Nw Downtown,$$,4.0,69,OR
hotelstravel,Beaverton,DoubleTree by Hilton Hotel Portland - Beaverton,$$,3.5,69,OR
hotelstravel,Portland,A Great Oregon Wine Tour,$$,4.5,65,OR
hotelstravel,Portland,Hilton Garden Inn Portland Airport,$$,3.0,64,OR
hotelstravel,Portland,Fairfield Inn & Suites - Portland North,$$,3.5,64,OR
hotelstravel,Beaverton,Peppertree Inn,$,2.5,63,OR
hotelstravel,Portland,Best Western Pony Soldier Inn - Airport,$$,3.5,63,OR
hotelstravel,Oregon City,Best Western Plus Rivershore Hotel,$$,3.0,60,OR
hotelstravel,Clackamas,Courtyard by Marriott Portland Southeast/Clackamas,$$,3.5,60,OR
hotelstravel,Hillsboro,"Embassy Suites by Hilton Portland Hillsboro, Oregon",$$,4.5,60,OR
hotelstravel,Tigard,The Grand Hotel at Bridgeport,$$,4.0,60,OR
hotelstravel,Portland,Rodeway Inn At Portland Airport,$,2.5,59,OR
hotelstravel,Clackamas,Monarch Hotel and Conference Center,$$,3.0,59,OR
hotelstravel,Portland,Hampton Inn Portland-Airport,$$,3.5,58,OR
hotelstravel,Vancouver,Comfort Inn & Suites,$$,3.0,58,WA
hotelstravel,Portland,Motel 6 Portland Downtown,$$,1.5,56,OR
hotelstravel,Portland,White Eagle Hotel,$,3.5,55,OR
hotelstravel,Vancouver,Best Western Plus Vancouver Mall Dr. Hotel & Suites,$$,3.5,55,WA
hotelstravel,Portland,Chestnut Tree Inn,$,2.0,55,OR
hotelstravel,Portland,Hospitality Inn,$$,3.5,54,OR
hotelstravel,Portland,Travelers' House,$,5.0,54,OR
hotelstravel,Portland,SpringHill Suites by Marriott Portland Airport,$$,3.0,53,OR
hotelstravel,Portland,Four Points by Sheraton Portland East,$$,3.0,52,OR
hotelstravel,Beaverton,Courtyard by Marriott Portland Beaverton,$$,3.0,52,OR
hotelstravel,Portland,Econo Lodge at Port of Portland,$,2.5,51,OR
hotelstravel,Portland,Canopy by Hilton Portland Pearl District,$$$,4.5,51,OR
hotelstravel,Portland,Motel 6 Portland Central,$,2.0,51,OR
hotelstravel,Vancouver,Hampton Inn & Suites Portland/Vancouver,$$,4.5,51,WA
hotelstravel,Portland,Travelodge by Wyndham Portland City Center,$,2.5,50,OR
hotelstravel,Portland,Days Inn by Wyndham Portland Central,$,1.5,50,OR
hotelstravel,Troutdale,Motel 6 Portland East - Troutdale,$,2.0,50,OR
hotelstravel,Portland,Residence Inn Portland North,$$,3.5,49,OR
hotelstravel,Lake Oswego,Lakeshore Inn,$$,4.0,48,OR
hotelstravel,Lake Oswego,Holiday Inn Express Portland South - Lake Oswego,$$,3.5,48,OR
hotelstravel,Portland,Fairfield Inn by Marriott,$$,3.5,46,OR
hotelstravel,Hillsboro,Extended Stay America - Portland - Hillsboro,$$,2.5,46,OR
hotelstravel,Clackamas,Days Inn Clackamas Portland,$,2.0,46,OR
hotelstravel,Portland,Quality Inn & Suites Airport,$$,3.5,46,OR
hotelstravel,Beaverton,Homewood Suites by Hilton Hillsboro/Beaverton,$$,4.0,46,OR
hotelstravel,Portland,Comfort Inn,$$,3.5,46,OR
hotelstravel,Beaverton,Hilton Garden Inn Portland/Beaverton,$$,4.0,45,OR
hotelstravel,Tigard,Extended Stay America - Portland - Tigard,$$,1.5,44,OR
hotelstravel,Tigard,Quality Inn Tigard - Portland Southwest,$$,2.5,44,OR
hotelstravel,Vancouver,Motel 6 - Vancouver,$,2.0,43,WA
hotelstravel,Gresham,Quality Inn,$$,2.5,43,OR
hotelstravel,Gladstone,Holiday Inn Express Portland Se - Clackamas Area,$$,3.0,43,OR
hotelstravel,Wilsonville,La Quinta Inn by Wyndham Wilsonville,$$,3.5,43,OR
hotelstravel,Portland,Days Inn by Wyndham Portland East,$$,2.0,43,OR
hotelstravel,Portland,Shilo Inns Rose Garden,$,2.5,42,OR
hotelstravel,Portland,Ebike Store,$$,4.5,42,OR
hotelstravel,Beaverton,Comfort Inn & Suites Beaverton - Portland West,$$,2.5,42,OR
hotelstravel,Sherwood,Blakeslee Vineyard Estate,$$,4.0,42,OR
hotelstravel,Portland,Super 8 by Wyndham Portland Airport,$$,2.5,42,OR
hotelstravel,Portland,Pedalounge,$$,5.0,41,OR
hotelstravel,Portland,Comfort Inn & Suites Portland Airport,$$,3.5,41,OR
hotelstravel,Milwaukie,Econo Lodge Southeast,$,3.0,40,OR
hotelstravel,Portland,Portland International Guesthouse,$$,5.0,40,OR
hotelstravel,Portland,Aladdin Inn and Suites,$$,3.0,40,OR
hotelstravel,Lake Oswego,Residence Inn by Marriott Portland South/Lake Oswego,$$,3.5,40,OR
hotelstravel,Hillsboro,Aloft Hillsboro-Beaverton,$$,4.0,40,OR
hotelstravel,Portland,Hampton Inn Portland East,$$,4.0,39,OR
hotelstravel,Portland,Candlewood Suites Portland-Airport,$$,3.5,39,OR
hotelstravel,Portland,Econo Lodge City Center,$$,3.0,39,OR
hotelstravel,Lake Oswego,Fairfield Inn & Suites by Marriott,$$,3.5,38,OR
hotelstravel,Hillsboro,Courtyard By Marriott,$$,4.0,38,OR
hotelstravel,Portland,Banfield Value Inn,$,2.0,38,OR
hotelstravel,Troutdale,Travelodge by Wyndham East Portland/Gresham,$,2.5,38,OR
hotelstravel,Beaverton,Extended Stay America - Portland - Beaverton,$$,2.0,38,OR
hotelstravel,Gresham,Super 8 by Wyndham Gresham/Portland Area OR,$$,2.5,38,OR
hotelstravel,Portland,Comfort Suites Portland Airport,$$,4.0,38,OR
hotelstravel,Dundee,Black Walnut Inn,$$$,4.5,37,OR
hotelstravel,Lake Oswego,Phoenix Inn Suites - Lake Oswego,$$,3.5,37,OR
hotelstravel,Tigard,Best Western Plus Northwind Inn & Suites,$$,3.5,37,OR
hotelstravel,Hillsboro,Larkspur Landing - Hillsboro,$$,3.0,37,OR
hotelstravel,Hillsboro,Holiday Inn Hillsboro,$$,4.5,37,OR
hotelstravel,Wilsonville,Best Western Wilsonville Inn & Suites,$$,3.5,37,OR
hotelstravel,Portland,Pedego Electric Bikes Portland,$$,5.0,36,OR
hotelstravel,Portland,Holiday Inn Express & Suites Portland Airport,$$,3.5,36,OR
hotelstravel,Wilsonville,Guest House Inn & Suites,$$,2.0,35,OR
hotelstravel,Portland,Americas Best Value Inn & Suites,$,1.5,35,OR
hotelstravel,Portland,Portland Pensione,$$,1.5,35,OR
hotelstravel,Tigard,Motel 6,$,3.0,34,OR
hotelstravel,Portland,Rodeway Inn & Suites,$,1.5,34,OR
hotelstravel,Vancouver,Days Inn & Suites by Wyndham Vancouver,$,2.0,34,WA
hotelstravel,Hillsboro,Holiday Inn Express Portland West/Hillsboro,$$,4.0,34,OR
hotelstravel,Portland,Extended Stay America - Portland - Gresham,$$,2.0,34,OR
hotelstravel,Clackamas,Comfort Suites,$$,3.0,34,OR
hotelstravel,Portland,BeerQuest Walking Tours,$$,4.5,33,OR
hotelstravel,Vancouver,"DoubleTree by Hilton Hotel Vancouver, Washington",$$,3.5,33,WA
hotelstravel,Tualatin,Century Hotel,$$,4.5,33,OR
hotelstravel,Troutdale,Comfort Inn Columbia Gorge Gateway,$$,4.0,33,OR
hotelstravel,Portland,Briarwood Suites,$$,2.0,33,OR
hotelstravel,Portland,Holiday Inn Express & Suites Portland-Jantzen Beach,$$,3.0,32,OR
hotelstravel,Troutdale,Holiday Inn Express Portland East - Troutdale,$$,2.5,31,OR
hotelstravel,Portland,Rodeway Inn Portland - Jantzen Beach,$$,2.5,31,OR
hotelstravel,Vancouver,Staybridge Suites Vancouver-Portland Metro,$$,4.5,31,WA
hotelstravel,Vancouver,Homewood Suites by Hilton Vancouver-Portland,$$,4.5,31,WA
hotelstravel,Beaverton,Motel 6 Beaverton,$$,1.0,31,OR
hotelstravel,Portland,Comfort Suites Southwest,$$,3.5,31,OR
hotelstravel,Beaverton,Fairfield Inn & Suites Portland West/Beaverton,$$,3.5,31,OR
hotelstravel,Troutdale,Best Western Plus Cascade Inn & Suites,$$,3.5,30,OR
hotelstravel,Portland,Motel 6,$,1.5,30,OR
hotelstravel,Hillsboro,The Orenco,$$,4.5,29,OR
hotelstravel,Vancouver,Comfort Suites,$$,3.0,29,WA
hotelstravel,Beaverton,Extended Stay America - Portland - Beaverton - Eider Court,$$,2.0,28,OR
hotelstravel,Vancouver,SpringHill Suites Portland Vancouver,$$,3.5,28,WA
hotelstravel,Newberg,Best Western Newberg Inn,$$,3.5,28,OR
hotelstravel,Vancouver,Holiday Inn Express Vancouver North - Salmon Creek,$$,3.5,28,WA
hotelstravel,Vancouver,Econo Lodge,$,1.5,27,WA
hotelstravel,Portland,BarFly Bus,$$,3.0,27,OR
hotelstravel,Vancouver,Extended Stay America - Portland - Vancouver,$$,2.5,27,WA
hotelstravel,Hillsboro,SpringHill Suites Portland Hillsboro,$$,3.0,26,OR
hotelstravel,Portland,Motel 6 North Portland,$$,1.5,26,OR
hotelstravel,Hillsboro,Comfort Inn,$$,3.0,26,OR
hotelstravel,Hillsboro,Hampton Inn & Suites Portland/Hillsboro-Evergreen Park,$$,4.0,26,OR
hotelstravel,Gresham,Days Inn & Suites by Wyndham Gresham,$$,2.0,25,OR
hotelstravel,Portland,Studio 6 Motel,$,1.0,25,OR
hotelstravel,Vancouver,Quality Inn & Suites,$$,2.5,25,WA
hotelstravel,Tigard,Courtyard by Marriott,$$,4.0,25,OR
hotelstravel,Vancouver,Howard Johnson Inn,$$,2.5,25,WA
hotelstravel,Aloha,Quality Inn Aloha - Beaverton,$$,4.0,25,OR
hotelstravel,Dundee,Inn At Red Hills,$$$,3.5,24,OR
hotelstravel,Portland,Motel 6 Tualatin,$,2.5,23,OR
hotelstravel,Portland,Econo Lodge Portland - I-205,$,2.0,23,OR
hotelstravel,Hillsboro,Residence Inn Portland Hillsboro,$$$,4.5,23,OR
hotelstravel,Vancouver,Quality Inn & Suites Vancouver North,$$,3.5,23,WA
hotelstravel,Portland,The Portlander Inn,$$$,2.5,23,OR
hotelstravel,Portland,Tiny Digs Hotel,$$,4.5,23,OR
hotelstravel,Clackamas,Clackamas Inn,$$,3.0,22,OR
hotelstravel,Sandy,Best Western Sandy Inn,$$,3.0,21,OR
hotelstravel,Portland,Travelodge Portland Airport,$$,2.0,21,OR
hotelstravel,Tualatin,Comfort Inn & Suites Tualatin - Portland South,$$,3.5,21,OR
hotelstravel,Portland,Seven Bridges Winery,$$,4.5,21,OR
hotelstravel,Portland,Portland Value Inn,$,1.5,21,OR
hotelstravel,Scappoose,Scappoose Creek Inn,$$,4.0,20,OR
hotelstravel,Vancouver,Holiday Inn Express & Suites Vancouver Mall/Portland Area,$$,4.0,20,WA
hotelstravel,Hillsboro,Towneplace Suites by Marriott,$$,4.0,20,OR
hotelstravel,Hillsboro,The Dunes Motel,$$,3.0,20,OR
hotelstravel,Portland,Portland Suites,$$,1.5,19,OR
hotelstravel,Portland,A Painted Lady Inn,$$,4.5,19,OR
hotelstravel,Portland,Portland Brew Bus,$$,4.0,19,OR
hotelstravel,Vancouver,Best Western Inn of Vancouver,$$,3.0,19,WA
hotelstravel,Vancouver,Candlewood Suites Vancouver-Camas,$$,3.5,18,WA
hotelstravel,Newberg,Travelodge Suites by Wyndham Newberg,$$,3.0,18,OR
hotelstravel,Vancouver,TownePlace Suites by Marriott Portland Vancouver,$$,3.5,17,WA
hotelstravel,Battle Ground,Best Western Plus Battle Ground Inn & Suites,$$,3.5,17,WA
hotelstravel,Portland,Wine Dirt,$$,5.0,17,OR
hotelstravel,Vancouver,Rodeway Inn,$,4.0,16,WA
hotelstravel,Washougal,Best Western Plus Parkersville Inn & Suites,$$$,4.0,16,WA
hotelstravel,Portland,Capitol Hill Motel,$$$,4.5,16,OR
hotelstravel,Hillsboro,Residence Inn by Marriott Portland Hillsboro/Brookwood,$$,4.0,16,OR
hotelstravel,Portland,Monticello Motel,$,2.5,15,OR
hotelstravel,Portland,Economy Inn,$,2.5,15,OR
hotelstravel,Vancouver,Best Western Premier Hotel at Fisher's Landing,$$,3.5,13,WA
hotelstravel,Vancouver,Howard Johnson Hotel & Suites by Wyndham Vancouver,$$,3.5,13,WA
hotelstravel,Hillsboro,Econo Lodge Inn & Suites Hillsboro - Portland West,$,2.5,13,OR
hotelstravel,Portland,Country Inn & Suites,$$$,3.5,13,OR
hotelstravel,Ridgefield,Gee Creek Safety Rest Area,$,4.0,12,WA
hotelstravel,Portland,Milwaukie Inn,$$,2.5,12,OR
hotelstravel,Portland,Shilo Inn,$$$,3.5,12,OR
hotelstravel,Portland,Best Value Inns,$$,1.0,11,OR
hotelstravel,Gladstone,Budget Inn,$,1.5,11,OR
hotelstravel,Portland,Sixth Avenue Motel,$$,1.5,11,OR
hotelstravel,Vancouver,Value Motel,$,1.5,11,WA
hotelstravel,Gresham,Motel 6,$$,2.0,11,OR
hotelstravel,Estacada,Red Fox Motel,$,3.0,9,OR
hotelstravel,Portland,States Motel,$,1.5,9,OR
hotelstravel,Philadelphia,Philadelphia Marriott Downtown,$$$,3.0,538,PA
hotelstravel,Philadelphia,Philadelphia 201 Hotel,$$,2.5,526,PA
hotelstravel,Philadelphia,Loews Philadelphia Hotel,$$$,3.5,463,PA
hotelstravel,Philadelphia,Kimpton Hotel Monaco Philadelphia,$$$,4.0,418,PA
hotelstravel,Philadelphia,Kimpton Hotel Palomar Philadelphia,$$$,4.0,397,PA
hotelstravel,Philadelphia,Club Quarters Philadelphia,$$,3.0,365,PA
hotelstravel,Philadelphia,Sofitel Philadelphia,$$$,4.0,334,PA
hotelstravel,Philadelphia,The Warwick Hotel Rittenhouse Square,$$$,3.0,317,PA
hotelstravel,Philadelphia,DoubleTree by Hilton Hotel Philadelphia Center City,$$,3.0,299,PA
hotelstravel,Philadelphia,"The Ritz-Carlton, Philadelphia",$$$,3.5,283,PA
hotelstravel,Philadelphia,Embassy Suites by Hilton Philadelphia Center City,$$,3.0,273,PA
hotelstravel,Philadelphia,Le Meridien Philadelphia,$$$,3.5,270,PA
hotelstravel,Philadelphia,Courtyard by Marriott Philadelphia Downtown,$$,3.5,238,PA
hotelstravel,Philadelphia,The Westin Philadelphia,$$$,3.0,233,PA
hotelstravel,Philadelphia,Sonesta Philadelphia Rittenhouse Square,$$,3.0,229,PA
hotelstravel,Philadelphia,Hilton Garden Inn Philadelphia Center City,$$,3.0,216,PA
hotelstravel,Philadelphia,Sheraton Philadelphia Society Hill Hotel,$$$,3.0,187,PA
hotelstravel,Philadelphia,Wyndham Philadelphia Historic District,$$,3.0,186,PA
hotelstravel,Philadelphia,Renaissance Philadelphia Airport Hotel,$$,2.0,180,PA
hotelstravel,Philadelphia,Aloft Philadelphia Airport,$$,3.0,158,PA
hotelstravel,Philadelphia,Philadelphia Airport Marriott,$$$,3.0,157,PA
hotelstravel,Philadelphia,"The Logan Philadelphia, Curio Collection by Hilton",$$$,3.5,156,PA
hotelstravel,Philadelphia,Hampton Inn Philadelphia Center City-Convention Center,$$,3.5,156,PA
hotelstravel,Philadelphia,Spirit of Philadelphia,$$$,3.0,154,PA
hotelstravel,Philadelphia,Embassy Suites by Hilton Philadelphia Airport,$$,2.5,149,PA
hotelstravel,Philadelphia,Alexander Inn,$$,4.5,149,PA
hotelstravel,Philadelphia,The Bellevue Hotel,$$$,3.5,148,PA
hotelstravel,Philadelphia,The Windsor Suites,$$,3.5,137,PA
hotelstravel,Philadelphia,Sheraton Suites Philadelphia Airport,$$,2.5,132,PA
hotelstravel,Philadelphia,"Home2 Suites by Hilton Philadelphia - Convention Center, PA",$$,3.5,129,PA
hotelstravel,Cherry Hill,Crowne Plaza Philadelphia-Cherry Hill,$$,2.5,129,NJ
hotelstravel,Philadelphia,Sheraton Philadelphia University City Hotel,$$,2.5,129,PA
hotelstravel,Philadelphia,Hilton Philadelphia at Penn's Landing,$$$,3.5,126,PA
hotelstravel,Philadelphia,DoubleTree by Hilton Hotel Philadelphia Airport,$$,2.5,125,PA
hotelstravel,Philadelphia,Four Points by Sheraton Philadelphia Airport,$$,2.5,125,PA
